channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
6,2016-09-02,1,9,2016,20,5,9,0,0,2,13,16,80,21,108,1409,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,6,5,9,0,0,2,13,16,80,21,108,312,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,19,5,9,0,0,2,13,16,80,21,108,202,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,10,5,9,0,0,2,13,16,80,21,108,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,8,9,0,0,2,13,16,80,21,108,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,5,5,9,0,0,2,13,16,80,21,108,524,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,18,6,0,0,2,13,16,66,0,88,1248,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,18,5,9,0,0,2,13,16,80,21,108,202,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,18,18,6,0,0,2,13,16,80,21,108,524,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,22,5,1,1,2,2,13,16,80,21,108,1391,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,2,18,6,0,0,2,13,16,65,0,79,1275,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,13,18,6,0,0,2,13,16,80,21,108,1409,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,7,5,9,0,0,2,13,16,80,21,108,0,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,20,5,9,0,0,2,13,16,80,21,108,762,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,20,5,9,0,0,2,13,16,66,0,88,1248,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,0,5,9,0,0,2,13,16,66,0,88,1413,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,6,8,9,0,0,2,13,16,80,21,108,737,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,4,18,6,0,0,2,13,16,80,21,108,1409,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,18,6,0,0,2,13,16,65,0,79,1409,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,5,9,0,0,2,13,16,66,0,88,1413,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,13,16,65,0,79,1391,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,18,18,6,0,0,2,13,16,66,0,88,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,4,9,9,0,0,2,13,16,80,21,108,524,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,22,5,9,0,0,2,13,16,66,0,88,1248,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,18,6,0,0,2,13,16,65,0,79,1409,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,18,6,0,0,2,13,16,80,21,108,202,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,7,5,9,0,0,2,13,16,80,21,108,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,20,5,9,0,0,2,13,16,80,21,108,119,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,0,5,1,1,1,2,13,16,80,21,108,1346,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,4,9,2016,2,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,5,5,9,0,0,2,13,24,80,21,108,225,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,18,6,0,0,2,13,96,38,0,49,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,3,77,45,0,55,626,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,10,18,6,0,0,2,13,96,38,0,49,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,2,18,6,0,0,2,13,96,38,0,49,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,20,18,6,0,0,2,13,96,80,21,108,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,21,18,6,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,21,18,6,0,0,2,13,24,80,21,108,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,7,18,6,0,0,2,3,77,45,0,55,231,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,3,9,2016,17,5,9,0,0,2,3,77,80,21,108,748,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,21,5,9,0,0,2,13,3,9,0,16,1153,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,5,1,1,1,2,13,33,80,21,108,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,18,18,6,0,0,2,3,77,52,0,58,138,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,20,18,6,0,0,2,3,77,80,21,108,600,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,18,6,0,0,2,3,77,80,21,108,626,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,13,5,9,0,0,2,13,3,80,21,108,309,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,18,5,9,0,0,2,3,77,80,21,108,1345,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,13,24,80,21,108,922,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,6,18,6,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,5,9,0,0,2,13,96,80,21,108,1154,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,6,5,9,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,5,9,0,0,2,13,3,9,0,16,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,22,18,6,0,0,2,13,24,80,21,108,1341,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,5,9,0,0,2,13,96,38,0,49,0,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,5,1,1,1,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,3,9,2016,10,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,20,18,6,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,22,5,9,0,0,2,3,77,45,0,55,231,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,5,9,0,0,2,13,22,61,0,87,792,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,22,5,9,0,0,2,13,133,80,21,108,90,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,5,9,0,0,2,3,77,80,21,108,230,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,4,18,6,0,0,2,13,24,80,21,108,922,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,18,6,0,0,2,3,77,80,21,108,230,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,13,96,38,0,49,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,2,5,9,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,9,5,9,0,0,2,13,24,80,21,108,225,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,7,5,9,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,5,5,9,0,0,2,13,96,38,0,49,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,14,5,9,0,0,2,3,77,45,0,55,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,6,5,9,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,23,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,18,6,0,0,2,3,77,45,0,55,231,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,10,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,18,6,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,5,9,0,0,2,13,135,80,21,108,239,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,8,18,6,0,0,2,13,96,80,21,108,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,19,5,9,0,0,2,13,96,80,21,108,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,0,18,6,0,0,2,13,3,80,21,108,309,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,12,5,9,0,0,2,3,77,80,21,108,230,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,20,18,6,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,21,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,14,18,6,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,8,5,9,0,0,2,13,96,80,21,108,0,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,3,77,52,0,58,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,22,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,0,18,6,0,0,2,13,3,80,21,108,974,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,4,5,9,0,0,2,13,96,80,21,108,1154,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,5,5,9,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,18,6,0,0,2,3,77,80,21,108,748,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,21,18,6,0,0,2,13,96,0,0,0,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,2,9,2016,5,5,9,0,0,2,3,77,80,21,108,138,1,1.0,1,0,0,66,5,16,0
6,2016-09-02,1,9,2016,18,18,6,0,0,2,3,77,80,21,108,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,1,18,6,0,0,2,3,77,52,0,58,980,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,2,5,9,0,0,2,13,96,38,0,49,1355,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,7,5,9,0,0,2,3,77,80,21,108,230,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,9,5,9,0,0,2,13,96,80,21,108,1154,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,3,8,9,0,0,2,3,77,45,0,55,138,1,1.0,1,1,0,66,5,16,0
6,2016-09-02,1,9,2016,4,5,9,0,0,2,13,24,80,21,108,428,1,1.0,1,1,0,66,5,16,0
3,2017-01-26,1,1,2017,5,18,12,1,1,4,20,39,29,0,70,1355,30,30.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,2,5,6,0,0,4,7,50,8,0,15,207,8,7.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,22,5,9,0,0,4,12,55,80,21,108,408,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,1,5,9,0,0,4,7,110,80,21,108,1200,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,11,5,9,0,0,3,16,52,41,0,62,1355,4,4.0,0,1,0,20,4,4,0
6,2017-01-26,2,1,2017,8,5,9,0,0,3,6,120,80,21,108,540,6,3.0,0,0,0,66,5,16,0
6,2017-01-26,1,1,2017,7,5,9,0,0,1,10,34,80,21,108,1355,9,9.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,1,5,9,0,0,4,20,42,80,21,108,0,20,17.0,0,1,0,20,4,4,0
6,2017-01-26,1,1,2017,23,5,9,0,0,2,3,46,80,21,108,833,5,5.0,0,1,0,66,5,16,0
3,2017-01-26,5,1,2017,0,5,9,0,0,2,13,135,80,21,108,239,6,5.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,5,5,6,0,0,2,13,24,80,21,108,1341,6,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,15,15,1,1,1,4,17,44,80,21,108,932,7,7.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,18,5,6,0,0,3,6,59,73,0,57,897,14,14.0,0,1,0,20,4,4,0
6,2017-01-26,1,1,2017,11,5,5,0,0,1,18,75,80,21,108,1355,11,9.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,22,5,6,0,0,2,11,20,80,21,108,1370,10,10.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,18,5,9,0,0,3,16,52,35,0,9,288,8,8.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,6,5,6,0,0,2,11,132,50,12,66,1355,16,12.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,2,5,9,0,0,2,11,132,80,21,108,1174,25,23.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,11,5,9,0,0,2,11,132,10,18,96,0,3,3.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,22,8,9,0,0,2,11,132,80,21,108,0,3,3.0,0,1,0,20,4,4,0
3,2017-01-26,5,1,2017,18,5,6,0,0,4,12,55,80,21,108,0,3,3.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,23,5,9,0,0,2,11,132,80,21,108,915,3,3.0,0,1,0,20,4,4,0
6,2017-01-26,1,1,2017,20,5,1,1,1,3,6,120,80,21,108,1355,3,3.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,23,18,12,1,1,2,11,132,72,6,24,128,3,3.0,0,1,0,20,4,4,0
6,2017-01-26,1,1,2017,8,5,1,1,1,3,19,106,80,21,108,0,4,4.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,8,5,9,0,0,3,14,97,80,21,108,31,10,10.0,0,1,0,20,4,4,0
3,2017-01-26,4,1,2017,9,5,3,0,0,3,14,53,33,0,43,0,8,8.0,0,0,0,20,4,4,0
6,2017-01-26,1,1,2017,21,5,1,1,1,4,17,57,80,21,108,1277,4,4.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,13,7,9,0,0,2,11,132,10,18,86,0,4,4.0,0,1,0,9,4,4,0
3,2017-01-26,2,1,2017,21,18,12,1,1,2,11,132,80,21,108,128,4,4.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,0,18,6,0,0,2,11,132,80,21,108,1048,4,4.0,0,1,0,20,4,4,0
4,2017-01-26,2,1,2017,6,5,9,0,0,2,11,132,80,21,108,1456,4,4.0,0,0,3,20,2,19,0
2,2017-01-26,5,1,2017,2,5,6,0,0,2,11,132,10,18,61,0,4,4.0,0,0,0,15,3,16,0
3,2017-01-26,11,1,2017,21,18,12,1,1,2,11,132,76,16,81,0,4,4.0,0,0,0,20,4,4,0
4,2017-01-26,1,1,2017,12,18,12,1,1,2,11,132,80,21,108,0,4,4.0,0,1,3,20,2,19,0
2,2017-01-26,1,1,2017,2,5,6,0,0,2,11,132,10,18,61,0,4,4.0,0,1,0,15,3,16,0
3,2017-01-26,1,1,2017,8,8,6,0,0,2,11,132,10,18,85,1355,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,5,5,0,0,2,11,132,10,11,52,0,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,5,5,9,0,0,2,11,132,80,21,108,1466,4,4.0,0,1,0,20,4,4,0
1,2017-01-26,1,1,2017,3,5,9,0,0,2,11,132,72,2,5,0,4,4.0,0,1,0,0,0,16,0
3,2017-01-26,1,1,2017,19,18,12,1,1,2,11,132,80,21,108,1058,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,5,9,0,0,2,11,20,7,0,102,183,4,4.0,0,1,0,20,4,4,0
1,2017-01-26,1,1,2017,3,5,9,0,0,2,11,132,10,18,61,0,4,4.0,0,1,0,0,0,16,0
3,2017-01-26,1,1,2017,3,5,1,1,1,2,11,132,10,11,52,0,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,18,12,1,1,2,11,132,80,21,108,1320,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,9,5,6,0,0,2,11,132,10,18,96,297,4,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,20,5,9,0,0,2,11,132,80,21,108,1355,4,4.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,21,5,9,0,0,2,11,132,80,21,108,933,5,5.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,20,5,1,1,1,3,19,130,80,21,108,1355,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,0,5,9,0,0,2,11,20,80,21,108,404,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,2,1,2017,7,5,5,0,0,2,11,132,77,19,46,0,5,5.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,9,5,1,1,1,2,11,132,80,21,108,57,5,5.0,0,1,0,20,4,4,0
6,2017-01-26,1,1,2017,2,3,1,1,1,3,14,66,80,21,108,1355,7,7.0,0,1,0,66,5,16,0
3,2017-01-26,1,1,2017,19,5,9,0,0,3,19,56,70,0,98,660,7,7.0,0,1,0,20,4,4,0
2,2017-01-26,1,1,2017,1,5,6,0,0,2,11,132,72,2,5,0,5,5.0,0,1,0,15,3,16,0
3,2017-01-26,3,1,2017,14,5,9,0,0,3,19,56,70,0,98,177,5,5.0,0,0,0,20,4,4,0
4,2017-01-26,1,1,2017,9,5,1,1,1,2,11,132,80,21,108,296,5,5.0,0,1,3,20,2,19,0
3,2017-01-26,3,1,2017,23,5,9,0,0,2,3,35,80,21,108,1355,5,5.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,0,5,1,1,1,2,11,132,80,21,108,915,5,5.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,18,5,1,1,2,2,11,132,80,21,108,1048,5,5.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,23,5,9,0,0,2,11,132,80,21,108,1007,5,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,9,5,6,0,0,2,11,132,10,18,85,296,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,6,5,9,0,0,2,11,132,80,21,108,0,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,9,9,9,0,0,2,11,132,80,21,108,1048,5,5.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,0,5,9,0,0,2,11,132,80,21,108,0,5,4.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,2,5,3,0,0,2,11,132,10,18,61,0,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,15,5,9,0,0,3,6,59,34,0,106,370,5,4.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,12,5,9,0,0,2,11,132,80,21,108,1048,5,5.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,18,9,9,0,0,3,19,126,31,0,40,1273,5,4.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,21,5,3,0,0,2,11,132,80,21,108,1355,5,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,18,12,1,2,4,20,42,80,21,108,0,6,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,0,5,1,1,1,2,11,132,80,21,108,0,6,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,13,5,1,1,2,2,11,132,80,21,108,0,6,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,4,5,5,0,0,2,11,132,10,18,61,0,6,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,8,5,9,0,0,2,11,132,10,18,85,0,6,6.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,6,18,6,0,0,2,11,132,80,21,108,915,6,6.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,3,5,1,1,1,4,12,55,15,0,27,1355,6,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,0,5,6,0,0,2,11,132,10,11,52,1105,6,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,7,9,0,0,2,11,20,58,0,59,391,6,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,9,5,6,0,0,2,11,20,54,0,100,170,6,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,2,5,6,0,0,2,11,132,50,12,66,0,6,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,5,5,1,1,1,2,11,132,80,21,108,1138,7,7.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,1,5,9,0,0,2,11,132,10,18,96,0,45,41.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,19,5,6,0,0,2,11,20,80,21,108,0,7,7.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,3,5,6,0,0,2,11,20,54,0,100,0,7,6.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,10,5,1,1,1,2,11,132,30,4,19,296,7,5.0,0,1,3,20,2,19,0
3,2017-01-26,2,1,2017,19,5,9,0,0,2,13,22,80,21,108,761,7,7.0,0,0,0,20,4,4,0
1,2017-01-26,1,1,2017,1,5,1,1,2,2,11,132,80,21,108,205,7,7.0,0,1,0,0,0,16,0
5,2017-01-26,1,1,2017,0,5,6,0,0,3,16,52,78,0,47,73,7,5.0,0,1,0,57,5,16,0
3,2017-01-26,1,1,2017,1,5,9,0,0,2,11,132,80,21,108,0,7,7.0,0,1,0,4,4,52,0
1,2017-01-26,1,1,2017,5,5,1,1,1,2,11,132,10,18,84,0,7,7.0,0,1,0,0,0,16,0
3,2017-01-26,1,1,2017,2,5,3,0,0,2,11,132,80,21,108,0,7,5.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,23,5,9,0,0,2,11,132,30,4,19,719,7,5.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,6,5,1,1,1,2,11,132,80,21,108,418,7,7.0,0,1,3,20,2,19,0
1,2017-01-26,1,1,2017,0,5,1,1,1,3,16,92,80,21,108,1355,7,5.0,0,1,0,0,0,16,0
3,2017-01-26,1,1,2017,10,5,6,0,0,2,11,132,10,18,85,943,7,5.0,0,1,0,20,4,4,0
3,2017-01-26,5,1,2017,22,5,9,0,0,4,12,118,67,0,94,203,8,6.0,0,0,0,20,4,4,0
5,2017-01-26,1,1,2017,11,5,1,1,1,2,11,132,80,21,108,0,8,8.0,0,1,0,57,5,16,0
3,2017-01-26,1,1,2017,15,18,6,0,0,4,12,131,21,10,51,219,8,6.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,1,5,9,0,0,2,11,132,50,12,66,915,8,8.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,12,5,9,0,0,2,11,132,55,15,99,478,8,8.0,0,1,3,20,2,19,0
4,2017-01-26,2,1,2017,6,5,9,0,0,2,11,132,10,18,30,1453,8,6.0,0,0,3,20,2,19,0
3,2017-01-26,1,1,2017,3,5,3,0,0,2,11,132,80,21,108,1355,8,7.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,21,5,9,0,0,2,11,132,80,21,108,319,8,7.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,14,5,1,1,1,3,16,52,80,21,108,1355,8,8.0,0,1,3,20,2,19,0
2,2017-01-26,1,1,2017,3,5,5,0,0,2,11,132,13,7,13,0,9,8.0,0,1,0,15,3,16,0
3,2017-01-26,1,1,2017,0,5,9,0,0,2,11,132,80,21,108,266,9,9.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,23,18,6,0,0,2,11,132,80,21,108,181,9,9.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,1,5,6,0,0,2,11,132,10,11,52,329,9,7.0,0,1,0,20,4,4,0
5,2017-01-26,27,1,2017,1,5,9,0,0,4,20,39,80,21,108,986,10,7.0,0,0,0,3,5,16,0
3,2017-01-26,1,1,2017,12,5,6,0,0,3,14,97,80,21,108,1355,10,10.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,2,18,12,1,1,2,3,77,80,21,108,1345,10,10.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,19,5,6,0,0,4,12,118,67,0,94,1086,10,9.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,9,5,1,1,1,2,11,132,80,21,108,319,10,10.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,0,5,1,1,1,4,20,42,4,0,63,1232,10,7.0,0,1,0,20,4,4,0
3,2017-01-26,2,1,2017,8,5,6,0,0,2,11,132,10,18,61,728,10,8.0,0,0,0,20,4,4,0
3,2017-01-26,2,1,2017,4,5,5,0,0,2,11,132,10,18,61,0,10,8.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,19,5,9,0,0,2,13,135,80,21,108,239,11,10.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,2,18,6,0,0,2,11,132,77,19,89,858,11,9.0,0,1,3,20,2,19,0
3,2017-01-26,1,1,2017,1,5,9,0,0,2,11,132,10,11,52,1048,11,10.0,0,1,0,20,4,4,0
3,2017-01-26,3,1,2017,22,5,9,0,0,2,11,132,30,4,19,0,12,8.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,21,5,9,0,0,2,11,132,80,21,108,297,12,8.0,0,1,0,20,4,4,0
3,2017-01-26,1,1,2017,20,5,9,0,0,3,16,52,69,0,18,1421,12,9.0,0,1,0,20,4,4,0
4,2017-01-26,1,1,2017,13,18,12,1,1,2,11,132,10,18,85,0,12,8.0,0,1,3,20,2,19,0
5,2017-01-26,1,1,2017,3,9,9,0,0,2,11,132,50,12,66,1355,14,12.0,0,1,0,57,5,16,0
3,2017-01-26,1,1,2017,0,5,9,0,0,2,11,132,80,21,108,1314,14,10.0,0,1,0,20,4,4,0
3,2017-01-26,4,1,2017,3,5,9,0,0,2,3,35,80,21,108,1355,14,10.0,0,0,0,20,4,4,0
3,2017-01-26,1,1,2017,3,5,9,0,0,2,11,132,80,21,108,0,14,10.0,0,1,0,20,4,4,0
